id,category,name,author,type,date,year_incident,place_incident,google_maps_link,circumstances,url,original_name,date_normalized,year_for_timeline,latitude,longitude,year_for_timeline_timestamp,year_incident_timestamp,period_category
4231,Painting,Three horsemen,Ilya Kotlyarov,Painting,The first half of the 19s,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4231,Try vershnyky,24 AD,,46.629918824289966,32.60955831568907,,2022-01-01T00:00:00,Greek and Roman Period
4226,Painting,Yard,Anatoly Platonov,Painting,1979,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4226,Dvorik,1979 AD,1979-01-01,46.629349868848706,32.6093432999204,1979-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4222,Painting,Window,Serafima Senkevich,Painting,1979,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4222,Vikno,1979 AD,1979-01-01,46.62949208980898,32.609833428781805,1979-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4228,Painting,Bozhentsi village,Anatoly Platonov,Painting,1974,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4228,Selo Bozhentsy,1974 AD,1974-01-01,46.629728296854346,32.60947297178149,1974-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4223,Painting,Roots,Serafima Senkevich,Painting,1972,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4223,Korinnia,1972 AD,1972-01-01,46.629871513599376,32.609069689843324,1972-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4224,Painting,Still life with viburnum,Anatoly Platonov,Painting,1976,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4224,Natiurmort z kalynoiu,1976 AD,1976-01-01,46.63021237158878,32.609890298701515,1976-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4221,Painting,"Still life ""Hunting""",Serafima Senkevich,Painting,1974,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4221,"Natiurmort ""myslyvskyi""",1974 AD,1974-01-01,46.63001162964172,32.60979039288336,1974-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4225,Painting,Big water,Anatoly Platonov,Painting,1975,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4225,Velyka voda,1975 AD,1975-01-01,46.62994016595688,32.60953350993688,1975-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4227,Painting,At the shipyard,Anatoly Platonov,Painting,1978,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4227,Na sudnoremontnonu,1978 AD,1978-01-01,46.62964772201304,32.60954059631021,1978-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4229,Painting,Urban motif,Anatoly Platonov,Painting,1977,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4229,Miskyi motyv,1977 AD,1977-01-01,46.62982059788392,32.610003469958244,1977-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4230,Painting,At the oxygen converter,Anatoly Platonov,Painting,XX century AD,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4230,Na kysnevo - konvertornomu,1950 AD,1950-01-01,46.62958571352828,32.6094705614831,1950-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4214,Painting,Lanes,Mykola Hlushchenko,Painting,XX century AD,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4214,Lany,1950 AD,1950-01-01,46.62970293865502,32.60974223038564,1950-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4219,Painting,Boats on the seaside,Mykola Hlushchenko,Painting,1961,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4219,Barkasy na uzmori,1961 AD,1961-01-01,46.63023838392504,32.60945070479258,1961-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4218,Painting,Road to Zhytomyr,Mykola Hlushchenko,Painting,1965,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4218,Doroha na Zhytomyr,1965 AD,1965-01-01,46.62954332209,32.60920888148444,1965-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4213,Painting,Nude,Mykola Hlushchenko,Painting,1970s,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4213,Oholena,1974 AD,1974-01-01,46.63019231123249,32.61003763288716,1974-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4212,Painting,Veselka,Mykola Hlushchenko,Painting,XX century AD,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4212,,1950 AD,1950-01-01,46.62965368483362,32.60983775580093,1950-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4220,Painting,On the Dnipro River,Mykola Hlushchenko,Painting,1963,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4220,Na Dnipri,1963 AD,1963-01-01,46.63011122022601,32.60979229958662,1963-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4211,Painting,Road in winter,Mykola Hlushchenko,Painting,1960s.,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4211,Doroha vzymku,1964 AD,1964-01-01,46.6294962309663,32.60986462477644,1964-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4217,Painting,Spring weather,Mykola Hlushchenko,Painting,1961,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4217,Vesniana nehoda,1961 AD,1961-01-01,46.629917889394974,32.60974156162441,1961-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4215,Painting,Bread preparation,Mykola Hlushchenko,Painting,1970s,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4215,Khliba,1974 AD,1974-01-01,46.6300616242727,32.609444359096564,1974-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4216,Painting,Ukrainian flowers,Mykola Hlushchenko,Painting,1976,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4216,Ukrainski kvity,1976 AD,1976-01-01,46.63004984863827,32.60976870261272,1976-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4207,Painting,In early spring,Boris Rapoport,Painting,1957,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4207,Rannoiu vesnoiu,1957 AD,1957-01-01,46.62933234249006,32.609638961878886,1957-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4203,Painting,A street in Kosice,Petro Slyota,Painting,1962,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4203,Vulytsia u Koshytsi,1962 AD,1962-01-01,46.6301705576102,32.60980777416506,1962-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4209,Painting,Portrait of the artist Remizova (Miss) A.V.,Nikolay Remizov,Painting,,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4209,Portret khudozhnytsi Remizovoi (miss) A.V.,,,46.62963255775243,32.6099811287938,,2022-01-01T00:00:00,Unknown Period
4202,Painting,Portrait of an old woman in a blue ribbon hat,Unknown artist,Painting,,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4202,Portret staroi u cheptsi z blakytnymy strichkamy,,,46.629822617351465,32.609641368808084,,2022-01-01T00:00:00,Unknown Period
4201,Painting,On a moonlit night,Boleslav Skirgello,Painting,,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4201,U misiachnu nich,,,46.62958620730979,32.609729142316425,,2022-01-01T00:00:00,Unknown Period
4208,Painting,Donetsk landscape,Sazonov A.,Painting,,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4208,Donetskyi peizazh,,,46.629738883408606,32.60942756968433,,2022-01-01T00:00:00,Unknown Period
4205,Painting,Paris 12 June,Petro Slyota,Painting,1956,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4205,Paryzh 12 chervnia,1956 AD,1956-01-01,46.62983043675936,32.60987826832444,1956-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4204,Painting,Charles Bridge,Petro Slyota,Painting,1962,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4204,Karlov mist (from the series on Czechoslovakia),1962 AD,1962-01-01,46.629660044604286,32.609431405006,1962-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4206,Painting,Into a new life (sketch),Anatoly Nasedkin,Painting,1963,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4206,V nove zhyttia (eskiz),1963 AD,1963-01-01,46.62950862707463,32.60965841167493,1963-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4210,Painting,Composition I,Grigory Zinkovich,Painting,XX century AD,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4210,Kompozytsiia I,1950 AD,1950-01-01,46.62990874563722,32.60981488156252,1950-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4192,Painting,After work,Dmitry Mochalsky,Painting,1961,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4192,Pislia roboty,1961 AD,1961-01-01,46.62970511851497,32.609664239704365,1961-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4199,Painting,Winter landscape,Bohaevskyi P.,Painting,XX century AD,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4199,Zymovyi peizazh,1950 AD,1950-01-01,46.630227975192696,32.60986701253692,1950-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4197,Painting,Bashkir interior,Adiya Sytdykova,Painting,1972,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4197,Bashkyrskyi interier,1972 AD,1972-01-01,46.63027835343294,32.60976721095618,1972-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4200,Painting,In the artist's studio,Unknown artist,Painting,XІX century AD,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4200,V maisterni khudozhnyka,1850 AD,,46.62965222012495,32.609373498456875,,2022-01-01T00:00:00,Ukraine under the Russian Empire
4193,Painting,Near Ochakov (sketch),Mykola Skadovsky,Painting,Second half of the 19th century,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4193,Bilia Ochakova (etiud),1850 AD,1850-01-01,46.629910708223726,32.610011297676216,1850-01-01T00:00:00,2022-01-01T00:00:00,Ukraine under the Russian Empire
4191,Painting,August,Heorhii Kurnakov,Painting,1911,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4191,Serpen,1911 AD,1911-01-01,46.62966721216176,32.609830754090524,1911-01-01T00:00:00,2022-01-01T00:00:00,Ukraine under the Russian Empire
4195,Painting,Mosque Ahmet Yassawi,Alexander Tyulkin,Painting,1920,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4195,Mechet Akhmeda Yasavi,1920 AD,1920-01-01,46.62946755970203,32.609317495953924,1920-01-01T00:00:00,2022-01-01T00:00:00,Ukraine's First Independence
4196,Painting,Chak-chak,Adiya Sytdykova,Painting,1972,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4196,,1972 AD,1972-01-01,46.63012991194841,32.60983238093746,1972-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4198,Painting,Liaison,Nikolay Ovechkin,Painting,XX century AD,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4198,Zviazkivets,1950 AD,1950-01-01,46.62951552297963,32.60998815943728,1950-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4194,Painting,Spring in the Urals,Boris Domashnikov,Painting,1965,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4194,Vesna na Urali,1965 AD,1965-01-01,46.63011835110993,32.60945984800959,1965-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4184,Painting,Evening,Heorhii Kurnakov,Painting,1934,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4184,Vechir,1934 AD,1934-01-01,46.6298459778878,32.60988989240183,1934-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4183,Painting,October,Heorhii Kurnakov,Painting,1927,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4183,Zhovten,1927 AD,1927-01-01,46.62992163335691,32.60931864657308,1927-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4189,Painting,Etude,Heorhii Kurnakov,Painting,1930,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4189,Ediud,1930 AD,1930-01-01,46.63020476752081,32.60935343809618,1930-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4182,Painting,Native motif,Heorhii Kurnakov,Painting,1958,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4182,Ridnyi motyv,1958 AD,1958-01-01,46.62946723960757,32.60906416934593,1958-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4187,Painting,Zymka,Heorhii Kurnakov,Painting,1926,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4187,,1926 AD,1926-01-01,46.62939997704844,32.60920748047504,1926-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4186,Painting,Landscape,Heorhii Kurnakov,Painting,1927,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4186,Peizazh,1927 AD,1927-01-01,46.62940293730859,32.609624541588396,1927-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4188,Painting,Send-off to the Red Army,Ivan Shulga,Painting,1930,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4188,Provody do chervonoi armii,1930 AD,1930-01-01,46.62963107723002,32.6091486149929,1930-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4181,Painting,In the holiday home,Heorhii Kurnakov,Painting,1935,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4181,U budynku vidpochynku,1935 AD,1935-01-01,46.6302811745002,32.609415693925385,1935-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4185,Painting,Boat pier on the Dnipro river,Heorhii Kurnakov,Painting,1912,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4185,Chovnykova prystan na Dnipri,1912 AD,1912-01-01,46.629810835287614,32.60916191634492,1912-01-01T00:00:00,2022-01-01T00:00:00,Ukraine under the Russian Empire
4190,Painting,Autumn landscape,Heorhii Kurnakov,Painting,1910,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4190,Osinniy peizazh,1910 AD,1910-01-01,46.62953257478435,32.60954872290558,1910-01-01T00:00:00,2022-01-01T00:00:00,Ukraine under the Russian Empire
4176,Painting,Warm day,Dmytro Nalbandian,Painting,1965,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4176,Teplyi den,1965 AD,1965-01-01,46.629586708637625,32.60939413950049,1965-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4174,Painting,Grape picker Galstyan Astyk,Dmytro Nalbandian,Painting,1965,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4174,Zbyrachka vynohradu Halstian Astyk,1965 AD,1965-01-01,46.63008631438537,32.60932986629232,1965-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4172,Painting,Old porcelain,Zofia Albinowska-Minkiewiczowa,Painting,1967,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4172,Staryi portselian,1967 AD,1967-01-01,46.629903891953965,32.609279412206206,1967-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
