id,category,name,author,type,date,year_incident,place_incident,google_maps_link,circumstances,url,original_name,date_normalized,year_for_timeline,latitude,longitude,year_for_timeline_timestamp,year_incident_timestamp,period_category
4744,Painting,Summer time,Nikolay Krymov,Painting,1907,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4744,Litnia pora,1907 AD,1907-01-01,46.62966712800841,32.60911405369582,1907-01-01T00:00:00,2022-01-01T00:00:00,Ukraine under the Russian Empire
4750,Painting,Still life. Autumn,Mikhail Shaposhnikov,Painting,,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4750,Natiurmort. Osin,,,46.62979682445993,32.609596635775745,,2022-01-01T00:00:00,Soviet Period
4736,Painting,Evening,Ivan Hopkalo,Painting,ХХ century,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4736,Vechir,1950 AD,,46.62959213942871,32.609404753139536,,2022-01-01T00:00:00,Soviet Period
4742,Painting,Heat,Viktor Trapenok,Painting,1982,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4742,Speka,1982 AD,1982-01-01,46.630267658094446,32.60923776954599,1982-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4738,Painting,Winter in Sednev,Anatolii Platonov,Painting,1978,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4738,Zyma v Sednevi,1978 AD,1978-01-01,46.62951823408942,32.60920078638137,1978-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4741,Painting,Tyrnovo,Anatolii Platonov,Painting,1974,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4741,,1974 AD,1974-01-01,46.63026741802278,32.60924275013661,1974-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4748,Painting,Memories of Venice,Max Birstein,Painting,1984,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4748,Spohady рro Venetsiiu,1984 AD,1984-01-01,46.62974240588221,32.609133981576065,1984-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4734,Painting,Portrait of Sorokin,Lazar Shtirmer,Painting,1978,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4734,Portret Sorokina,1978 AD,1978-01-01,46.62979544649317,32.609778283356206,1978-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4752,Painting,Kishlak Sukok,Albert Papikian,Painting,1981,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4752,,1981 AD,1981-01-01,46.62989228365261,32.60914887384532,1981-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4714,Painting,Winter. Podmoskovye,Georgy Petrov,Painting,1960,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4714,Zyma. Pidmoskovie,1960 AD,1960-01-01,46.630152875737686,32.60989636158341,1960-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4709,Painting,Sedniv. Landscape,Tamara Naumova,Painting,1974,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4709,Етiud do portretu,1974 AD,1974-01-01,46.62950578320232,32.60968266598885,1974-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4711,Painting,In the apartment-workshop of People's Artist of the USSR O.O. Shovkunenko,Boris Pianida,Painting,1963,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4711,V kvartyri-maisterni narodnoho khudozhnyka SRSR O.O.Shovkunenka,1963 AD,1963-01-01,46.6298042921239,32.61002169565083,1963-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4707,Painting,Sketch for a portrait,Fedir Samusev,Painting,1964,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4707,Етiud do portretu,1964 AD,1964-01-01,46.63023481067944,32.60909191719886,1964-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4710,Painting,Peonies,Tamara Naumova,Painting,1979,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4710,Рivonii,1979 AD,1979-01-01,46.62954831935683,32.60925210097914,1979-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4716,Painting,On vacation,Vasil Arapov,Painting,1965,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4716,U vidpustsi,1965 AD,1965-01-01,46.62946502193672,32.609452917360265,1965-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4729,Painting,Quiet days of autumn,Nikolay Romadin,Painting,1963,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4729,Тykhi dni oseni,1963 AD,1963-01-01,46.6299024749208,32.609116384912944,1963-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4720,Painting,Spring. View of Mount Menchul,Danylo Bezuhlyi,Painting,1955,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4720,Vesna. Vyd na horu Menchul,1955 AD,1955-01-01,46.62962557457459,32.60966211678066,1955-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4732,Painting,Still life with red fabric,Grigory Kryzhevsky,Painting,1973,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4732,Natyurmort is chervonoyu tkanynoiu,1973 AD,1973-01-01,46.62937851718945,32.60974922812913,1973-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4724,Painting,Dnipro spaces,Heorhii Kurnakov,Painting,1955,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4724,Dniprovski prostory,1955 AD,1955-01-01,46.62969481864496,32.60908015178162,1955-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4700,Painting,Autumn in Morintsy,Hryhorii Bonia,Painting,1965,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4700,Osin v Moryntsiakh,1965 AD,1965-01-01,46.62939376580838,32.609150848429906,1965-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4701,Painting,Portrait of an excellent teacher,Ivan Hopkalo,Painting,1940,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4701,Portret vchytelky-vidminnytsi,1940 AD,1940-01-01,46.62947065522185,32.60974908029632,1940-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4697,Painting,April,Zinaida Zatsepina,Painting,1976,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4697,Kviten,1976 AD,1976-01-01,46.62946037455945,32.60923227832298,1976-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4698,Painting,Model with yellow drapery,Oleksiy Shovkunenko,Painting,1909,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4698,Naturnyk z zhovtym drapiruvanniam,1909 AD,1909-01-01,46.62960231259132,32.60932823259502,1909-01-01T00:00:00,2022-01-01T00:00:00,Ukraine under the Russian Empire
4706,Painting,Etude,Oleksiy Shovkunenko,Painting,1924,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4706,Etiud,1924 AD,1924-01-01,46.629924018352106,32.60965474724592,1924-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4705,Painting,Portrait of People's Artist of the USSR composer Н.I. Maiboroda,Fedir Samusev,Painting,1964,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4705,Рortret narodnoho artysta SSSR kompozytora H.I. Maiborody,1964 AD,1964-01-01,46.63004287878648,32.609602465822235,1964-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4703,Painting,Postman,Slava Livshits,Painting,1967,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4703,Lystonosha,1967 AD,1967-01-01,46.62934107326618,32.60991108949094,1967-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4704,Painting,Lake Xupai,Leonid Brummer,Painting,XX century AD,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4704,Ozero Siupai,1950 AD,1950-01-01,46.62930459659166,32.60946173119022,1950-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4702,Painting,Touching enthusiasm,Ivan Hopkalo,Painting,1958,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4702,Zvorushlyva starist,1958 AD,1958-01-01,46.63026419185539,32.609580197778314,1958-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4699,Painting,Carpathians,Ivan Hopkalo,Painting,1963,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4699,Karpaty,1963 AD,1963-01-01,46.62944271776273,32.609230926278975,1963-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4694,Painting,Portrait of a worker at a Baltic factory (study),Israel Lizak,Painting,1935,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4694,Portret robitnytsi baltiiskoho zavodu (etiud),1935 AD,1935-01-01,46.62975516476146,32.609276070647546,1935-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4695,Painting,Heat,Zinaida Zatsepina,Painting,1976,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4695,Speka,1976 AD,1976-01-01,46.62939107452206,32.609368898017976,1976-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4689,Painting,Secretary of the underground city committee in Kyiv B. Petrusenhko,Slava Livshits,Painting,1973,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4689,Sekretar pidpilnoho miskkomu u Kyievi B. Petrushenko,1973 AD,1973-01-01,46.63024264406338,32.60969332855311,1973-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4687,Painting,Portrait of a veteran of the GPW Bibikov V.P.,Ihor Reznyk,Painting,1977,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4687,Staryi partyzan,1977 AD,1977-01-01,46.63024192875126,32.60921956740401,1977-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4696,Painting,Forest dahl (study),Sergey Vladimirov,Painting,1973,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4696,Lisovi dali (etiud),1973 AD,1973-01-01,46.62994011184076,32.60921975404087,1973-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4691,Painting,Yacht club,Israel Lizak,Painting,1936,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4691,Yakht-klub,1936 AD,1936-01-01,46.62949649822867,32.60956813700285,1936-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4693,Painting,Roofs,Stanislav Khokhlov,Painting,1968,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4693,Dakhy,1968 AD,1968-01-01,46.62936827431932,32.609253147302844,1968-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4688,Painting,Dayumis. On a tea plantation,Alexander Neumyvakin,Painting,1977,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4688,Dahomys. Na Chainii Plantatsii,1977 AD,1977-01-01,46.62960267497933,32.609699451922,1977-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4690,Painting,Walk,Alexander Neumyvakin,Painting,XX century AD,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4690,Prohulianka,1950 AD,1950-01-01,46.62938781098324,32.60961862437281,1950-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4692,Painting,Fish,Leonid Chychkan,Painting,1974,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4692,Rybа,1974 AD,1974-01-01,46.63002306925076,32.609913559170835,1974-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4686,Painting,A man in a fez,Mark Malyutin,Painting,XX century AD,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4686,Cholovik u festsi,1950 AD,1950-01-01,46.63011754841419,32.60973779517935,1950-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4680,Painting,Riders,Viktor Otiev,Painting,XX century AD,,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4680,Vershnyky,1950 AD,1950-01-01,46.63003692991745,32.60916641617353,1950-01-01T00:00:00,,Soviet Period
4681,Painting,Evening,Petro Ossovskyi,Painting,1975,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4681,Vechir,1975 AD,1975-01-01,46.63016244892202,32.60968099214345,1975-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4682,Painting,Portrait of a girl,Yuriy Malyshevsky,Painting,1970,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4682,Рortret divchyny,1970 AD,1970-01-01,46.630241019544115,32.60916342018923,1970-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4685,Painting,Yalta 1975,Galina Neledva,Painting,XX century AD,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4685,Yalta 1975 r.,1950 AD,1950-01-01,46.629412541868675,32.609172008600325,1950-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4677,Painting,Chervonohrad Mines,Volodymyr Patik,Painting,1974,,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4677,Shakhty Chervonohradu,1974 AD,1974-01-01,46.62962339164542,32.60922968867072,1974-01-01T00:00:00,,Soviet Period
4684,Painting,An old partisan,Vitaliy Poltavsky,Painting,1956,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4684,Staryi partyzan,1956 AD,1956-01-01,46.630247359070616,32.609622054943436,1956-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4678,Painting,Brothers in arms. Fighting friends (left part of the diptych),Vladimir Pavlotsky,Painting,1981,,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4678,Pobratymy. Boiovi druzi. (liva chastyna dyptykhu),1981 AD,1981-01-01,46.62985773500701,32.60923981992583,1981-01-01T00:00:00,,Soviet Period
4679,Painting,Portrait of artist V.G. Lytvynenko,Leontiy Koshtelianchuk,Painting,1974,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4679,Рortret khudozhnyka V.H. Lytvynenka,1974 AD,1974-01-01,46.629745823383246,32.609526842531004,1974-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4683,Painting,Two,Petro Ossovskyi,Painting,1974,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4683,Dvoie,1974 AD,1974-01-01,46.629438524155354,32.60905216875837,1974-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4676,Painting,Portrait of Yu. Gamzaev,Georgiy Kiyanchenko,Painting,1978,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4676,Рortret Іu. Рamzaieva,1978 AD,1978-01-01,46.629906701451006,32.609922622809734,1978-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4671,Painting,African still life,Nina Gan,Painting,1972,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4671,Аfrykanskyi natiurmort,1972 AD,1972-01-01,46.62968780529208,32.60978659964561,1972-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4674,Painting,Spring near Kyiv,Mykola Hlushchenko,Painting,1969,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4674,Vesna рid Kyievom,1969 AD,1969-01-01,46.63003241796268,32.60999569384816,1969-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4675,Painting,Sleep,Yukhym Kerzhner,Painting,1980,2022-01-01,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4675,Son,1980 AD,1980-01-01,46.630113415666635,32.60905508529228,1980-01-01T00:00:00,2022-01-01T00:00:00,Soviet Period
4673,Painting,"The Rocks. The series ""Ankara retreated""",Viktor Popkov,Painting,1961,,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/4673,"Skeli. Seriia ""Anhara vidstupyla""",1961 AD,1961-01-01,46.63017516381525,32.60925676240669,1961-01-01T00:00:00,,Soviet Period
